costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,tic,weburl
A,USD,STD,INDL,C,001690,2013-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2014-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2015-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2016-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2017-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2018-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2019-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2020-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2021-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2022-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2023-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2024-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001690,2025-09-30,APPLE INC,AAPL,www.apple.com
A,USD,STD,INDL,C,001704,2010-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2011-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2012-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2013-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2014-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2015-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2016-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2017-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2018-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2019-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2020-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2021-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2022-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2023-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2024-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001704,2025-10-31,APPLIED MATERIALS INC,AMAT,www.appliedmaterials.com
A,USD,STD,INDL,C,001722,2010-06-30,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2011-06-30,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2012-06-30,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2013-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2014-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2015-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2016-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2017-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2018-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2019-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2020-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2021-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2022-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2023-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2024-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001722,2025-12-31,ARCHER-DANIELS-MIDLAND CO,ADM,www.adm.com
A,USD,STD,INDL,C,001878,2010-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2011-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2012-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2013-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2014-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2015-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2016-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2017-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2018-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2019-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2020-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2021-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2022-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2023-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2024-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2025-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001878,2026-01-31,AUTODESK INC,ADSK,www.autodesk.com
A,USD,STD,INDL,C,001891,2010-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2011-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2012-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2013-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2014-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2015-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2016-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2017-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2018-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2019-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2020-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2021-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2022-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2023-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2024-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001891,2025-06-30,AUTOMATIC DATA PROCESSING,ADP,www.adp.com
A,USD,STD,INDL,C,001913,2010-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2011-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2012-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2013-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2014-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2015-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2016-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2017-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2018-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2019-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2020-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2021-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2022-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2023-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2024-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001913,2025-12-31,AVERY DENNISON CORP,AVY,www.averydennison.com
A,USD,STD,INDL,C,001988,2010-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2011-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2012-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2013-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2014-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2015-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2016-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2017-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2018-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2019-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2020-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2021-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2022-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2023-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2024-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,INDL,C,001988,2025-12-31,BALL CORP,BALL,www.ball.com
A,USD,STD,FS,C,002019,2010-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2010-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2011-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2011-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2012-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2012-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2013-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2013-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2014-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2014-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2015-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2015-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2016-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2016-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2017-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2017-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2018-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2018-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2019-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2019-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2020-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2020-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2021-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2021-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2022-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2022-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2023-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2023-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2024-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2024-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,FS,C,002019,2025-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002019,2025-12-31,BANK OF NEW YORK MELLON CORP,BK,www.bny.com
A,USD,STD,INDL,C,002086,2010-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2011-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2012-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2013-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2014-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2015-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2016-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2017-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2018-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2019-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2020-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2021-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2022-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2023-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2024-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002086,2025-12-31,BAXTER INTERNATIONAL INC,BAX,www.baxter.com
A,USD,STD,INDL,C,002111,2010-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2011-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2012-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2013-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2014-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2015-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2016-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2017-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2018-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2019-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2020-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2021-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2022-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2023-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2024-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002111,2025-09-30,BECTON DICKINSON & CO,BDX,www.bd.com
A,USD,STD,INDL,C,002136,2010-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2011-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2012-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2013-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2014-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2015-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2016-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2017-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2018-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2019-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2020-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2021-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2022-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2023-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2024-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,INDL,C,002136,2025-12-31,VERIZON COMMUNICATIONS INC,VZ,www.verizon.com
A,USD,STD,FS,C,002176,2010-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2010-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2011-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2011-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2012-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2012-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2013-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2013-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2014-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2014-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2015-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2015-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2016-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2016-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2017-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2017-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2018-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2018-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2019-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2019-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2020-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2020-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2021-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2021-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2022-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2022-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2023-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2023-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2024-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2024-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,FS,C,002176,2025-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002176,2025-12-31,BERKSHIRE HATHAWAY,BRK.B,www.berkshirehathaway.com
A,USD,STD,INDL,C,002184,2010-02-28,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2011-02-28,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2012-02-29,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2013-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2014-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2015-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2016-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2017-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2018-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2019-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2020-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2021-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2022-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2023-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2024-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2025-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002184,2026-01-31,BEST BUY CO INC,BBY,corporate.bestbuy.com
A,USD,STD,INDL,C,002285,2010-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2011-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2012-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2013-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2014-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2015-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2016-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2017-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2018-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2019-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2020-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2021-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2022-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2023-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2024-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002285,2025-12-31,BOEING CO,BA,www.boeing.com
A,USD,STD,INDL,C,002403,2010-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2011-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2012-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2013-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2014-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2015-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2016-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2017-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2018-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2019-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2020-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2021-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2022-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2023-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2024-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
A,USD,STD,INDL,C,002403,2025-12-31,BRISTOL-MYERS SQUIBB CO,BMY,www.bms.com
